"id","intercept_x01","time_1_x01","intercept_x02","time_1_x02","intercept_x03","time_1_x03","intercept_x04","time_1_x04","intercept_x05","time_1_x05","intercept_x06","time_1_x06","intercept_x07","time_1_x07","intercept_x08","time_1_x08","intercept_x09","time_1_x09","intercept_x10","time_1_x10","intercept_x11","time_1_x11","intercept_x12","time_1_x12","intercept_x13","time_1_x13","intercept_x14","time_1_x14","intercept_x15","time_1_x15","intercept_x16","time_1_x16","intercept_x17","time_1_x17","intercept_x18","time_1_x18"
1,-0.63228975911387,2.3800640423972,-0.369892775562257,-1.61938975117714,-0.763045437102225,0.744590322346564,0.571272197257335,2.0685842189434,-1.49681202839069,-0.2942746060754,-0.00391548800703238,2.94850436366521,-0.178484763895899,-0.562179690778154,0.744741017011256,-0.881025871149423,0.0518798067957888,2.13151531112609,-1.72179685522987,1.85054971835813,-0.876754073125088,2.26193303918337,1.29277117534297,0.827309982793609,-0.727439323374653,0.781068282999807,0.400145473593194,-0.572336099283098,-0.322664371866557,2.13856326815572,0.0158027372719502,1.8257676795572,-0.283988297898745,1.41811041736879,-1.12598985169249,0.724935253950037
2,-1.16290398309916,-0.0380338049745152,1.35814026250822,0.0781091859498656,-1.38270826679528,-1.06698922038939,-1.07543102861184,-0.668156094875002,-1.51005786590283,-1.22622427865491,-1.35133310817202,-1.00008511311583,-0.559604328948446,0.336306548014146,0.0486830408536932,-0.107583230692899,-0.942989306012998,0.0142809850448334,0.693481998421247,-1.54764052394023,-1.56056558497383,-0.90988329594412,-1.84610493979807,-1.24809322529033,-0.93355004381489,-0.234109010422988,-1.10741884171608,-0.326582655830886,0.398441678001378,-0.381418596932162,-0.832656493532891,0.287676841007571,-0.453629915520917,0.122263679852407,0.520592358461502,0.501992526797326
3,-0.289667681826796,-1.08944138078125,0.186899609684933,0.461927724825159,-0.621724796093601,-1.00841202732335,0.0757563347903309,-0.554213649943531,-1.04260779903404,-1.03324515957419,-0.0446029567954692,-0.468332827032767,0.811983733522195,-0.701594461123899,-0.659183189138905,0.790327608319023,-0.7757378692251,-0.0591580071740853,-0.542409256359784,-0.570798327952346,-1.81044980268291,-0.920067295316884,0.812427274260244,0.315286150721046,-0.765543713831742,0.198885001168692,-1.32501344342795,-0.0350960931558988,-0.0370002142078723,-0.31852220493358,-0.850855303230449,-0.420147606458343,0.123173711930391,-0.466436267595643,-0.78688596975506,0.417253519122915
4,1.02127148559101,-0.281612617236634,-0.0600473031437855,0.149572048536191,-0.141759000195054,-0.636275128595665,1.24356979284089,-0.332588539329988,1.55435341940266,1.51986411155972,-0.682022849826069,0.0926820892597372,0.316003017986017,-0.0751889131194106,-2.14289134874991,1.68620380910231,-0.577904949768284,0.879738603937334,-0.29141329342108,1.09138140349388,-0.424237566098685,0.924625350277736,0.125385484726072,-0.125390845026869,-0.0428055405844404,-0.0566134677988507,-1.94459383798028,0.21022824452266,-1.67043224863122,-1.66916237294308,1.34474213354194,-0.669701619298061,0.849035278678272,-0.756280026871612,-0.0425144271728671,0.333727595113328
5,-0.105397331398177,1.27422762854195,0.301437102156965,-0.221399720532158,-1.45174044931642,-0.794165238405284,0.32375954458906,2.14937770228349,-0.222027230918534,2.43288974448009,-0.788035206366581,-0.273907107760281,-0.717591942367074,1.16022519768441,0.678192196900901,-0.515139387869272,-0.93712922278938,0.746597020030246,-1.0596548886716,0.165001550387798,-0.467368731432953,-0.136127109762686,0.841163128797011,1.0094210037554,-1.03717678533276,2.09255336660404,-0.0905795183405676,0.91422759351229,-1.49741884743635,0.897535840308044,-0.0784373046948468,1.67867938342416,0.0621393141190007,-0.175354172054559,-0.0420245528280065,1.38993696089566
6,2.0465066685641,1.10889174045992,-0.783019300313834,-1.61054551480873,2.34569283152867,1.95078789275595,0.319031877343585,1.80902966779482,2.62389188027645,2.55657533930199,1.97441094190703,2.01534427450346,-0.32486328582403,0.167740482519086,-0.749437844715009,1.13658543924193,-0.271188163981068,-0.599859646811847,1.1038740738469,0.669507425773472,1.00701936031532,2.13262645633608,-1.09625507358123,-0.141350284355602,-0.352078861068918,1.19716374938551,0.207353439695216,0.16810318527451,2.45512187009046,1.34701701014506,-0.802432131956601,0.550368293874396,-1.09709043718011,-0.08236941142683,-0.739793938082132,1.124948850845
7,1.49796904677096,-0.0592964973231073,-0.103221750619099,-1.11757464710533,0.562602212918102,0.645166952692591,1.31028336524936,0.678718721821984,1.04586520741306,0.801984400419324,1.77014196447581,1.448136639493,-0.16384904846681,0.181049878940991,0.116669900640132,-0.579770363158159,0.588015650334795,-0.167573966260821,-0.147679328770349,0.724872378217365,-0.387358999372252,1.27667784661136,-1.02799467963241,-1.61751065267298,-0.0947887756258389,1.42234911354188,-0.35704888583459,0.128000139171908,-1.42205856713236,0.210451514016247,-0.175679469272258,0.0130222779273063,-0.290618098200462,0.206711711904717,0.404759333023769,-0.143182683742731
8,1.72759997538382,-2.76127714715689,0.181742888289723,0.978775375285701,0.857255985444602,0.22490793490245,0.99896864170848,-2.06012291040169,0.704766401746199,-1.08105851741245,0.871886557763619,0.13608598316944,2.73303607050757,-2.13530997519782,0.807283404857904,-2.17377930234355,2.43699832743116,-1.20427232672948,0.726337164402828,-2.91547778726746,2.32559971851881,-0.531256328456975,0.800270971804651,0.80951874461177,2.26864838218376,-2.32762482334924,1.31992813983303,0.465873777326711,0.203124629040874,-1.79735599277922,3.64881608212089,-1.5737727071985,2.54695320578509,-1.90785743925884,3.38497865860146,-3.11413985981972
9,-0.0855261415796381,-1.03212421476636,-0.558489311565835,1.26024699709208,-1.18407324462037,-2.13287422882817,1.42876514862487,0.0103618547855509,-0.041039838473059,-0.117738835853957,-0.0512240055187739,-0.40824974972355,0.0113896482218487,-0.479933956498603,0.437419236496541,-0.352599202938036,0.825527310044165,-0.199601247629337,0.454958873190927,-1.67694976175374,-0.635931462546943,-0.575188249424903,1.71388745083129,2.17011661607634,0.948142864697269,-1.38471088840623,1.06420756789739,-1.24977996911281,-0.161776884402606,0.668105813201016,1.33964731916942,0.0542431229901868,0.372015431373186,-1.20793628061224,0.777565776673968,-1.05394040487758
10,0.216503265060315,0.73049765112814,0.681463907215881,-1.03717794151826,-0.450662185477852,0.541587679556319,-0.555740463397168,-0.847603743525877,-0.0754828053640384,-0.00462155477306054,-0.720720403617322,0.734274910106602,0.39856870718237,0.0642213600549864,0.160834193958167,-0.323825108057583,-0.911662764373973,1.17180117327459,-0.389709561278125,2.11719512269173,-0.523690031106002,0.266410344702781,-1.59192039643457,-1.5137372722389,0.492109790993007,0.0400260725423997,-0.260972414478973,1.00370582408658,-0.15059838954467,-2.4627609667652,0.150591355034773,-1.26327595297298,0.335360260053707,1.11809780866161,-0.765172042014104,0.403926548850265
